"Localidad","Planta","Areola","X_1","Y_1","X_2","Y_2","Num_esp","long_esp","dist_are","posicion"
"CC040","P04","A04",0.158,0.196,4.761,4.285,"1",6.15690912715138,0.251753848034146,"sup"
"CC040","P04","A04",0.068,-0.196,5.485,-3.425,"2",6.30637217423774,0.207460839678239,"inf"
"CC040","P04","A05",0.125,0.152,5.631,4.187,"1",6.8262186457804,0.196796849568279,"sup"
"CC040","P04","A05",0.064,-0.243,5.98,-3.989,"2",7.00225477971203,0.251286688863537,"inf"
"CC040","P04","A06",0.082,0.061,6.478,4.396,"1",7.72664487342339,0.102200782775867,"sup"
"CC040","P04","A06",0.065,-0.266,6.053,-4.993,"2",7.62893655760749,0.27382658746002,"inf"
"CC040","P04","A07",0.066,0.371,5.357,4.429,"1",6.66798657767095,0.376824893020618,"sup"
"CC040","P04","A07",-0.012,-0.144,6.434,-2.688,"2",6.92985223507688,0.144499134945508,"inf"
"CC040","P04","A08",-0.042,0.277,5.847,4.475,"1",7.23211760136684,0.280166022208261,"sup"
"CC040","P04","A08",-0.012,-0.138,6.309,-3.814,"2",7.31218277944418,0.138520756567382,"inf"
"CC040","P04","A09",-0.078,0.172,6.458,4.289,"1",7.72457021458152,0.188859736312428,"sup"
"CC040","P04","A09",-0.061,-0.221,7.177,-2.769,"2",7.67339220944687,0.229264039919042,"inf"
"CC040","P04","A10",0.082,0.226,6.273,3.22,"1",6.87695550370947,0.240416305603426,"sup"
"CC040","P04","A10",0.004,-0.164,5.992,-4.452,"2",7.36499069924735,0.164048773235279,"inf"
"CC040","P05","A01",0.052,0.157,3.813,2.291,"1",4.32424293952132,0.16538742394753,"sup"
"CC040","P05","A01",-0.007,-0.172,3.515,-2.156,"2",4.04236811782401,0.172142382927622,"inf"
"CC040","P05","A02",0.059,0.173,3.57,2.42,"1",4.16846854372202,0.182784025560222,"sup"
"CC040","P05","A02",0.029,-0.18,3.702,-1.781,"2",4.00676053689262,0.182321145235543,"inf"
"CC040","P05","A03",0.063,0.194,3.582,2.908,"1",4.44400236273565,0.203973037433873,"sup"
"CC040","P05","A03",0.063,-0.134,3.642,-2.132,"2",4.09893217801905,0.148070928949608,"inf"
"CC040","P05","A04",0.133,0.256,4.315,3.14,"1",5.08001771650454,0.288487434735033,"sup"
"CC040","P05","A04",0.061,-0.148,4.243,-2.758,"2",4.92962716642953,0.160078105935821,"inf"
"CC040","P05","A05",0.149,0.201,3.653,2.766,"1",4.34249248704013,0.250203916835848,"sup"
"CC040","P05","A05",0.119,-0.127,4.249,-1.737,"2",4.43271925571652,0.174040225235432,"inf"
"CC040","P05","A06",-0.007,0.129,4.799,2.094,"1",5.19219231153855,0.129189782877749,"sup"
"CC040","P05","A06",-0.06,-0.202,4.122,-2.658,"2",4.84985154411968,0.210722566423248,"inf"
"CC040","P05","A07",0.137,0.184,4.846,2.481,"1",5.23935969370304,0.229401394939089,"sup"
"CC040","P05","A07",-0.007,-0.191,4.312,-2.791,"2",5.04120630405065,0.191128229207514,"inf"
"CC040","P05","A08",0.055,0.242,4.533,2.208,"1",4.89056642936174,0.248171311798927,"sup"
"CC040","P05","A08",0.014,-0.154,4.055,-2.72,"2",4.78686087117643,0.154635054240622,"inf"
"CC040","P05","A09",0,0.298,4.64,3.491,"1",5.63248160227799,0.298,"sup"
"CC040","P05","A09",0,-0.119,4.834,-1.999,"2",5.18670955423571,0.119,"inf"
"CC040","P05","A10",0.036,0.248,4.629,3.018,"1",5.36363207164697,0.250599281722833,"sup"
"CC040","P05","A10",0.051,-0.117,4.906,-2.114,"2",5.24966989438384,0.127632284317096,"inf"
"CC043","P01","A01",0.096,0.032,1.995,4.68,"1",5.02096654041829,0.101192885125388,"sup"
"CC043","P01","A01",0.096,-0.213,1.972,-3.94,"2",4.17251782500686,0.23363432966925,"inf"
"CC043","P01","A02",0.134,0.16,4.148,3.416,"1",5.16853286726514,0.208700742691539,"sup"
"CC043","P01","A02",0.088,-0.201,3.063,-4.273,"2",5.04299603410512,0.219419689180347,"inf"
"CC043","P01","A03",0.154,0.276,1.823,5.438,"1",5.42510875467027,0.316056956892266,"sup"
"CC043","P01","A03",0.116,-0.109,4.173,-4.334,"2",5.85746310274337,0.159176003216565,"inf"
"CC043","P01","A04",0.029,0.162,2.125,4.813,"1",5.1014720424599,0.164575210770031,"sup"
"CC043","P01","A04",0.029,-0.25,3.315,-3.441,"2",4.58042323371978,0.25167637950352,"inf"
"CC043","P01","A05",0.069,0.134,4.428,3.645,"1",5.59714230657038,0.150721597656076,"sup"
"CC043","P01","A05",0.044,-0.128,4.016,-4.051,"2",5.5827155578625,0.135351394525509,"inf"
"CC043","P01","A06",0.039,0.144,1.679,4.532,"1",4.68445770607442,0.149187801109876,"sup"
"CC043","P01","A06",0.028,-0.166,3.186,-2.792,"2",4.10716934152952,0.168344884092152,"inf"
"CC043","P01","A07",0.114,0.237,2.923,3.947,"1",4.65344829132118,0.262992395327317,"sup"
"CC043","P01","A07",0.023,-0.128,2.797,-2.868,"2",3.89906091257882,0.130049990388312,"inf"
"CC043","P01","A08",0.106,0.129,3.467,3.433,"1",4.71303904078886,0.166964067990691,"sup"
"CC043","P01","A08",0.14,-0.162,2.268,-3.377,"2",3.85546482281968,0.214112120161377,"inf"
"CC043","P01","A09",0.17,0.065,3.003,3.862,"1",4.73741469580192,0.182002747232013,"sup"
"CC043","P01","A09",0.088,-0.159,2.322,-3.556,"2",4.06575515740926,0.181727818453862,"inf"
"CC043","P01","A10",0.128,0.164,4.016,4.502,"1",5.82535732809585,0.208038457983134,"sup"
"CC043","P01","A10",0.018,-0.249,3.166,-4.66,"2",5.41911662542891,0.249649754656399,"inf"
"CC043","P02","A01",0.121,0.087,1.677,5.468,"1",5.60145490029153,0.149030198282093,"sup"
"CC043","P02","A01",0.121,-0.235,4.119,-3.898,"2",5.42232173519794,0.264321773601798,"inf"
"CC043","P02","A02",0.163,0.107,2.879,4.77,"1",5.39631587288958,0.194982050455933,"sup"
"CC043","P02","A02",0.226,-0.195,3.532,-3.111,"2",4.40825271507884,0.298497906190312,"inf"
"CC043","P02","A03",0.239,0.161,1.811,5.901,"1",5.95136824604225,0.288170088662928,"sup"
"CC043","P02","A03",0.157,-0.208,4.517,-3.625,"2",5.53944843824726,0.26060122793264,"inf"
"CC043","P02","A04",0.109,0.166,3.387,4.111,"1",5.12916260221881,0.198587512195505,"sup"
"CC043","P02","A04",0.032,-0.192,3.374,-3.765,"2",4.89237089763235,0.194648400969543,"inf"
"CC043","P02","A05",0.232,0.089,2.427,5.338,"1",5.68946623155459,0.248485412046663,"sup"
"CC043","P02","A05",0.177,-0.198,3.081,-4.233,"2",4.97136208699386,0.265580496271846,"inf"
"CC043","P02","A06",0.166,0.116,2.063,4.941,"1",5.1845186854712,0.202514197033196,"sup"
"CC043","P02","A06",0.107,-0.11,2.608,-4.319,"2",4.89598631534035,0.153456834321577,"inf"
"CC043","P02","A07",0.179,0.24,3.825,3.119,"1",4.64563849217737,0.299401068802367,"sup"
"CC043","P02","A07",0.077,-0.221,3.16,-2.626,"2",3.91010409068608,0.234029912618024,"inf"
"CC043","P02","A08",0.181,0.175,1.2,5.092,"1",5.02147886583226,0.251765764153906,"sup"
"CC043","P02","A08",0.098,-0.204,2.906,-3.64,"2",4.43744971802498,0.226318359838525,"inf"
"CC043","P02","A09",0.284,0.193,1.874,5.475,"1",5.51612400150686,0.343372975057735,"sup"
"CC043","P02","A09",0.186,-0.174,3.806,-4.27,"2",5.46640796135817,0.254699823321493,"inf"
"CC043","P02","A10",0.173,0.166,2.772,4.801,"1",5.31394636781366,0.239760296963446,"sup"
"CC043","P02","A10",0.147,-0.205,3.054,-4.34,"2",5.05458939974356,0.252257804636447,"inf"
"CC043","P03","A01",0.118,0.177,1.965,4.496,"1",4.69735776793721,0.212727525252375,"sup"
"CC043","P03","A01",0.132,-0.226,4.951,-2.712,"2",5.42244935430475,0.261725046566048,"inf"
"CC043","P03","A02",0.091,0.306,2.409,5.627,"1",5.80397837694111,0.31924442046808,"sup"
"CC043","P03","A02",0.149,-0.233,5.544,-2.974,"2",6.05137224107061,0.276568255589827,"inf"
"CC043","P03","A03",0.1,0.173,2.226,4.949,"1",5.22781522244235,0.199822421164393,"sup"
"CC043","P03","A03",0.114,-0.2,4.448,-3.72,"2",5.58336421882005,0.230208601055651,"inf"
"CC043","P03","A04",0.017,0.248,1.534,5.68,"1",5.63985044127945,0.248581978429652,"sup"
"CC043","P03","A04",0.031,-0.11,5.16,-3.405,"2",6.09620094813155,0.114284732138637,"inf"
"CC043","P03","A05",0.059,0.118,2.516,5.018,"1",5.48150061570734,0.131928010672488,"sup"
"CC043","P03","A05",0.059,-0.229,4.848,-3.894,"2",6.03048472346958,0.236478328816828,"inf"
"CC043","P03","A06",0.183,0.17,2.667,3.857,"1",4.44569735812055,0.249777901344374,"sup"
"CC043","P03","A06",0.065,-0.078,2.968,-3.922,"2",4.81702657248224,0.101533245786787,"inf"
"CC043","P03","A07",0.123,0.144,2.177,3.46,"1",3.90061174689304,0.18938056922504,"sup"
"CC043","P03","A07",0.111,-0.156,3.126,-2.763,"2",3.98580907721381,0.191460178627306,"inf"
"CC043","P03","A08",-0.006,0.159,2.594,3.418,"1",4.1690623646091,0.159113167274113,"sup"
"CC043","P03","A08",0.006,-0.171,3.119,-2.442,"2",3.85333751441526,0.17110523077919,"inf"
"CC043","P03","A09",0.157,0.112,2.644,4.107,"1",4.70586803894882,0.192854867711448,"sup"
"CC043","P03","A09",0.073,-0.098,3.174,-3.269,"2",4.43524993658757,0.122200654662731,"inf"
"CC043","P03","A10",0.118,0.16,2.524,3.307,"1",3.96136908151715,0.198806438527529,"sup"
"CC043","P03","A10",0.054,-0.186,3.47,-2.181,"2",3.9558919348233,0.193680148698828,"inf"
"CC043","P04","A01",0.064,0.139,4.014,4.884,"1",6.17393918013451,0.153026141557578,"sup"
"CC043","P04","A01",0.05,-0.231,5.307,-4.82,"2",6.97817812899614,0.236349317748116,"inf"
"CC043","P04","A02",0.075,0.082,3.564,5.551,"1",6.48714744706793,0.111126054550677,"sup"
"CC043","P04","A02",0.061,-0.174,5.416,-4.618,"2",6.95881893714731,0.184382754074235,"inf"
"CC043","P04","A03",0.075,0.157,3.892,5.33,"1",6.42879599925211,0.173994252778648,"sup"
"CC043","P04","A03",0.104,-0.052,5.532,-4.138,"2",6.79401059757784,0.116275534829989,"inf"
"CC043","P04","A04",0.096,0.125,3.978,4.713,"1",6.0099640597927,0.157610278852618,"sup"
"CC043","P04","A04",0.081,-0.169,5.683,-3.698,"2",6.62089457701903,0.187408644411084,"inf"
"CC043","P04","A05",0.16,0.09,3.934,4.414,"1",5.73934247105015,0.183575597506858,"sup"
"CC043","P04","A05",0.109,-0.102,4.536,-4.529,"2",6.26072344062569,0.149281613067383,"inf"
"CC043","P04","A06",0.126,0.237,3.026,4.492,"1",5.14927422070334,0.268411996751263,"sup"
"CC043","P04","A06",0.138,-0.027,4.836,-3.515,"2",5.85126892220824,0.140616499743096,"inf"
"CC043","P04","A07",0.037,0.104,3.439,3.945,"1",5.13097310458747,0.110385687478042,"sup"
"CC043","P04","A07",0.073,-0.152,4.598,-3.713,"2",5.75815473915038,0.168620876524824,"inf"
"CC043","P04","A08",0.017,0.183,4.193,4.142,"1",5.75435982538457,0.183787921257084,"sup"
"CC043","P04","A08",0.044,-0.197,3.854,-4.562,"2",5.7939041241636,0.201853907566834,"inf"
"CC043","P04","A09",-0.024,0.068,3.312,4.922,"1",5.88983972617252,0.0721110255092798,"sup"
"CC043","P04","A09",0.003,-0.19,4.491,-5.098,"2",6.65060959611974,0.190023682734548,"inf"
"CC043","P04","A10",-0.069,0.189,4.189,4.158,"1",5.82095567754986,0.201201391645287,"sup"
"CC043","P04","A10",-0.055,-0.183,3.996,-4.758,"2",6.11074676287604,0.19108636790729,"inf"
"CC043","P05","A01",0.168,0.109,4.142,4.809,"1",6.15489041332175,0.200262327960103,"sup"
"CC043","P05","A01",0.15,-0.181,4.16,-4.827,"2",6.13721565532775,0.235076583265965,"inf"
"CC043","P05","A02",0.115,0.17,2.811,4.959,"1",5.49571988005211,0.205243757517738,"sup"
"CC043","P05","A02",0.067,-0.178,3.175,-3.144,"2",4.29614012806845,0.1901920082443,"inf"
"CC043","P05","A03",0.16,0.124,2.953,4.45,"1",5.14928393080048,0.20242529486208,"sup"
"CC043","P05","A03",0.176,-0.164,3.943,-3.628,"2",5.1175760863909,0.240565999260078,"inf"
"CC043","P05","A04",0.052,0.166,3.73,4.48,"1",5.6690634147097,0.173954016912516,"sup"
"CC043","P05","A04",0.02,-0.119,2.922,-4.813,"2",5.5186266407504,0.120668968670491,"inf"
"CC043","P05","A05",0.213,0.176,3.679,4.747,"1",5.73647949530023,0.276305989801162,"sup"
"CC043","P05","A05",0.168,-0.108,3.216,-4.441,"2",5.29765920006185,0.199719803725119,"inf"
"CC043","P05","A06",0.114,0.027,3.245,4.51,"1",5.46813039347088,0.1171537451386,"sup"
"CC043","P05","A06",0.084,-0.217,3.548,-4.016,"2",5.14117661630098,0.232690781940325,"inf"
"CC043","P05","A07",0.171,0.151,2.678,5.205,"1",5.64162786791189,0.228127157524044,"sup"
"CC043","P05","A07",0.144,-0.151,3.554,-4.041,"2",5.17302619363173,0.208655218003289,"inf"
"CC043","P05","A08",0.108,0.183,2.847,4.709,"1",5.2902549087922,0.212492352803577,"sup"
"CC043","P05","A08",0.042,-0.052,3.917,-3.796,"2",5.38824284901859,0.0668430998682736,"inf"
"CC043","P05","A09",0.085,0.098,2.459,4.938,"1",5.3908696886495,0.129726635661301,"sup"
"CC043","P05","A09",0.072,-0.125,3.902,-3.771,"2",5.28793116445364,0.144253249530123,"inf"
"CC043","P05","A10",0.105,0.158,4.385,6.192,"1",7.3978075130406,0.18970766985022,"sup"
"CC043","P05","A10",0.088,-0.228,4.824,-5.525,"2",7.10548414958474,0.244393125926242,"inf"
"CC044","P01","A01",0.101,0.101,2.223,2.923,"1",3.53080274158724,0.142835569799683,"sup"
"CC044","P01","A01",0.03,-0.124,2.14,-2.804,"2",3.41093828733385,0.127577427470536,"inf"
"CC044","P01","A02",0.12,0.271,2.108,3.065,"1",3.42907859344168,0.296379823874703,"sup"
"CC044","P01","A02",0.12,0.03,2.758,-2.668,"2",3.77336030614623,0.12369316876853,"inf"
"CC044","P01","A03",0.065,0.243,2.337,2.668,"1",3.3230421303378,0.251543236840111,"sup"
"CC044","P01","A03",0.041,-0.112,2.455,-2.845,"2",3.64646198389617,0.119268604418766,"inf"
"CC044","P01","A04",0.047,0.212,2.195,3.01,"1",3.52742228830062,0.217147415365691,"sup"
"CC044","P01","A04",0,-0.212,2.467,-3.128,"2",3.81957392911827,0.212,"inf"
"CC044","P01","A05",0.047,0.041,2.078,2.91,"1",3.51512759370126,0.0623698645180507,"sup"
"CC044","P01","A05",0.035,-0.171,2.609,-2.52,"2",3.48472050529164,0.174545123105746,"inf"
"CC044","P01","A06",0.088,0.1,2.349,2.679,"1",3.42977579442155,0.133206606442774,"sup"
"CC044","P01","A06",0.053,-0.147,2.172,-2.855,"2",3.43852075753514,0.156262599492009,"inf"
"CC044","P01","A07",0.19,0.14,2.838,3.298,"1",4.12127019254986,0.236008474424119,"sup"
"CC044","P01","A07",0.142,-0.217,2.648,-3.233,"2",3.92126153170125,0.259331833757447,"inf"
"CC044","P01","A08",0.095,0.183,2.932,3.73,"1",4.54200154117103,0.206189233472555,"sup"
"CC044","P01","A08",0.071,-0.231,2.695,-3.954,"2",4.55478923771452,0.241665057465907,"inf"
"CC044","P01","A09",0.1,0.225,2.834,3.82,"1",4.51650096867033,0.246221445044903,"sup"
"CC044","P01","A09",0.087,-0.05,3.146,-3.321,"2",4.47849550630566,0.100344406919369,"inf"
"CC044","P01","A10",0.111,0.261,3.059,3.731,"1",4.55319711850915,0.283622989195164,"sup"
"CC044","P01","A10",0.098,-0.17,3.985,-3.366,"2",5.03221472117397,0.196224361382577,"inf"
"CC044","P02","A01",0.007,-0.147,1.727,4.133,"1",4.61267818084028,0.1471665722914,"sup"
"CC044","P02","A01",0.047,-0.333,2.993,-5.293,"2",5.76892676327235,0.336300460897692,"inf"
"CC044","P02","A02",0.128,0.2,3.961,5.62,"1",6.63839506206131,0.237453153274493,"sup"
"CC044","P02","A02",0.16,-0.104,3.72,-4.402,"2",5.58089634377848,0.190829767070025,"inf"
"CC044","P02","A03",0.131,0.103,3.004,4.579,"1",5.31871272019838,0.166643331699771,"sup"
"CC044","P02","A03",0.083,-0.214,3.686,-5.61,"2",6.48832990838166,0.229532132826757,"inf"
"CC044","P02","A04",0.119,0.099,3,4.328,"1",5.11708921165148,0.154796640790425,"sup"
"CC044","P02","A04",0.119,-0.178,3.198,-3.998,"2",4.90638777513559,0.214114455373756,"inf"
"CC044","P02","A05",0.135,0.029,3.734,4.838,"1",6.00660319981269,0.138079687137537,"sup"
"CC044","P02","A05",0.151,-0.233,3.554,-5.075,"2",5.91822380448729,0.27765085989422,"inf"
"CC044","P02","A06",0.085,0.178,3.402,4.24,"1",5.24426667895522,0.197253643819322,"sup"
"CC044","P02","A06",0.102,-0.093,4.232,-3.462,"2",5.32982748313677,0.138032604843928,"inf"
"CC044","P02","A07",0.187,0.108,3.238,4.503,"1",5.35019868789936,0.215946752696122,"sup"
"CC044","P02","A07",0.187,-0.207,3.537,-4.469,"2",5.42099105330381,0.278958778316797,"inf"
"CC044","P02","A08",-0.008,0.034,2.816,5.293,"1",5.96925933428931,0.034928498393146,"sup"
"CC044","P02","A08",0.042,-0.186,4.354,-3.872,"2",5.67273655302271,0.190682982984848,"inf"
"CC044","P02","A09",0.094,0.066,3.679,4.292,"1",5.54177778334715,0.11485643212289,"sup"
"CC044","P02","A09",0.094,-0.236,4.339,-3.726,"2",5.49546403864132,0.254031494110474,"inf"
"CC044","P02","A10",0.115,0.221,1.942,5.086,"1",5.19674455789391,0.249130487897407,"sup"
"CC044","P02","A10",0.192,-0.298,4.518,-3.855,"2",5.60058255898438,0.354496826502015,"inf"
"CC044","P03","A01",0.105,0.076,4.224,3.472,"1",5.33844331242732,0.129618671494503,"sup"
"CC044","P03","A01",0.122,-0.21,3.4,-4.564,"2",5.45000917430421,0.242866218317822,"inf"
"CC044","P03","A02",0.032,0.256,3.766,3.258,"1",4.79111260564809,0.257992247945554,"sup"
"CC044","P03","A02",0.081,-0.101,3.165,-4.256,"2",5.17446432010116,0.129468142799686,"inf"
"CC044","P03","A03",0.154,0.138,4.163,3.368,"1",5.14829884524976,0.206784912409005,"sup"
"CC044","P03","A03",0.105,-0.105,2.865,-4.488,"2",5.179603170128,0.148492424049175,"inf"
"CC044","P03","A04",0.06,0.157,3.851,2.885,"1",4.67051014344258,0.168074388292803,"sup"
"CC044","P03","A04",0.09,-0.157,3.956,-3.949,"2",5.41527653956841,0.180966847792627,"inf"
"CC044","P03","A05",0.092,0.148,3.458,3.5,"1",4.75035367104387,0.174264167286336,"sup"
"CC044","P03","A05",0.035,-0.148,4.023,-3.118,"2",4.97242838058026,0.152082214607757,"inf"
"CC044","P03","A06",0.141,0.193,2.687,3.914,"1",4.50865356841707,0.239018827710287,"sup"
"CC044","P03","A06",0.067,-0.089,3.327,-4.316,"2",5.33808289557215,0.111400179533069,"inf"
"CC044","P03","A07",0.053,0.107,3.104,3.157,"1",4.3140585299692,0.119406867474195,"sup"
"CC044","P03","A07",0.053,-0.08,3.544,-2.971,"2",4.53265507180946,0.0959635347410671,"inf"
"CC044","P03","A08",0.151,0.134,3.228,3.399,"1",4.48644112855613,0.201883629846503,"sup"
"CC044","P03","A08",0.124,-0.121,3.658,-3.829,"2",5.12234516603479,0.173254148579478,"inf"
"CC044","P03","A09",0.111,0.25,2.92,4.233,"1",4.87388653950828,0.27353427573158,"sup"
"CC044","P03","A09",0.071,-0.128,3.798,-3.949,"2",5.33765585252553,0.146372811683044,"inf"
"CC044","P03","A10",-0.068,0.08,2.931,3.45,"1",4.51119729118557,0.104995237987254,"sup"
"CC044","P03","A10",-0.043,-0.179,3.511,-3.215,"2",4.67420709853554,0.18409236811992,"inf"
"CC044","P04","A01",0.161,0.116,3.065,2.581,"1",3.80912601524287,0.198436387792159,"sup"
"CC044","P04","A01",0.097,-0.194,3.8,-1.987,"2",4.11425060004857,0.21689859381748,"inf"
"CC044","P04","A02",0.149,0.136,2.885,3.131,"1",4.05656517265531,0.201734974657346,"sup"
"CC044","P04","A02",0.058,-0.201,3.248,-3.481,"2",4.57542347766849,0.209200860418881,"inf"
"CC044","P04","A03",0.189,0.15,2.219,3.494,"1",3.91193507103582,0.241290281611175,"sup"
"CC044","P04","A03",0.161,-0.136,3.248,-2.951,"2",4.17777380909977,0.210753410411315,"inf"
"CC044","P04","A04",0.057,0.082,1.758,3.598,"1",3.90584907542521,0.0998649087517733,"sup"
"CC044","P04","A04",0.086,-0.104,3.516,-2.833,"2",4.38318845134452,0.134951843262699,"inf"
"CC044","P04","A05",0.067,0.14,1.644,3.332,"1",3.56030799229505,0.155206314304541,"sup"
"CC044","P04","A05",0.016,-0.076,3.233,-3.294,"2",4.55023219187768,0.0776659513557904,"inf"
"CC044","P04","A06",0.095,0.139,3.415,3.738,"1",4.89644779406459,0.168362703708393,"sup"
"CC044","P04","A06",0.044,-0.342,3.377,-3.523,"2",4.60734739302345,0.344818792991333,"inf"
"CC044","P04","A07",0.094,0.152,2.617,3.814,"1",4.44699595232557,0.178717654416121,"sup"
"CC044","P04","A07",0.081,-0.171,3.122,-3.355,"2",4.40290097549332,0.189214164374658,"inf"
"CC044","P04","A08",0.078,0.137,2.463,3.77,"1",4.34590773026764,0.157648342839371,"sup"
"CC044","P04","A08",0.091,-0.137,3.474,-3.059,"2",4.47020950292042,0.164468842033985,"inf"
"CC044","P04","A09",0.065,0.226,2.813,3.708,"1",4.4357443569259,0.235161646532763,"sup"
"CC044","P04","A09",0.022,-0.237,2.986,-3.427,"2",4.35446850947392,0.238018906812043,"inf"
"CC044","P04","A10",0.107,-0.013,2.141,3.829,"1",4.34719679793772,0.107786826653353,"sup"
"CC044","P04","A10",0.096,-0.206,2.922,-3.47,"2",4.31740338629598,0.227270763627881,"inf"
"CC044","P05","A01",0.128,0.179,2.359,3.699,"1",4.16746457693404,0.220056810846654,"sup"
"CC044","P05","A01",0.089,-0.153,2.921,-3.316,"2",4.24556156474029,0.177002824836216,"inf"
"CC044","P05","A02",0.079,0.213,2.197,2.964,"1",3.47187629387915,0.227178344038335,"sup"
"CC044","P05","A02",0.055,-0.14,2.587,-3.256,"2",4.01503175578973,0.150416089564913,"inf"
"CC044","P05","A03",0.174,0.14,2.356,3.2,"1",3.75828737592005,0.223329353198365,"sup"
"CC044","P05","A03",0.088,-0.067,2.71,-3.261,"2",4.13237461999756,0.110602893271379,"inf"
"CC044","P05","A04",0.123,0.172,2.844,2.844,"1",3.81358427204644,0.211454486828726,"sup"
"CC044","P05","A04",0.049,-0.098,2.856,-3.041,"2",4.06700110646653,0.10956733089749,"inf"
"CC044","P05","A05",0.104,0.238,2.132,3.355,"1",3.71866548643462,0.25973062969161,"sup"
"CC044","P05","A05",0.093,-0.075,3.268,-3.228,"2",4.47459875296098,0.119473846510439,"inf"
"CC044","P05","A06",0.096,0.181,2.077,3.146,"1",3.56589203426015,0.204882893380585,"sup"
"CC044","P05","A06",0.085,-0.124,3.05,-2.863,"2",4.03650170320787,0.150336289697465,"inf"
"CC044","P05","A07",0.11,0.263,2.469,3.339,"1",3.87642322250809,0.285077182531328,"sup"
"CC044","P05","A07",0.087,-0.153,3.221,-2.929,"2",4.1866611995718,0.176005681726472,"inf"
"CC044","P05","A08",0.073,0.126,2.178,3.207,"1",3.73143216473246,0.145619366843837,"sup"
"CC044","P05","A08",0.085,-0.073,2.554,-3.072,"2",3.88458002878046,0.112044633963434,"inf"
"CC044","P05","A09",0.128,0.167,1.916,3.171,"1",3.49584896698928,0.210411501586772,"sup"
"CC044","P05","A09",0.116,-0.088,2.84,-2.995,"2",3.98382040257841,0.14560219778561,"inf"
"CC044","P05","A10",0.168,0.204,2.125,3.193,"1",3.57266986999919,0.264272586546543,"sup"
"CC044","P05","A10",0.156,-0.048,2.713,-2.497,"2",3.54060023159916,0.163217646104825,"inf"
"CC045","P01","A01",0.158,0.211,4.594,4.319,"1",6.04597055897562,0.263600075872523,"sup"
"CC045","P01","A01",0.064,-0.152,5.144,-3.476,"2",6.07086287112466,0.164924225024706,"inf"
"CC045","P01","A02",0.057,0.34,5.558,4.558,"1",6.93199285920001,0.344744833173755,"sup"
"CC045","P01","A02",0.019,-0.164,6.075,-3.198,"2",6.77349924337487,0.165096941219394,"inf"
"CC045","P01","A03",0.109,0.125,6.297,4.364,"1",7.50069763422043,0.165849329211788,"sup"
"CC045","P01","A03",0.095,-0.112,6.283,-3.983,"2",7.29904000537057,0.146863882557966,"inf"
"CC045","P01","A04",-0.013,0.15,4.68,3.004,"1",5.49268285995105,0.150562279472649,"sup"
"CC045","P01","A04",-0.013,-0.163,4.268,-1.364,"2",4.44627507021327,0.163517583152394,"inf"
"CC045","P01","A05",0.121,-0.17,5.762,-3.717,"1",6.66348932617139,0.208664802973573,"sup"
"CC045","P01","A05",0.134,0.223,5.291,5.589,"2",7.44235211475512,0.260163410186752,"inf"
"CC045","P01","A06",0.098,0.209,5.979,4.851,"1",7.49228436459802,0.230835439220238,"sup"
"CC045","P01","A06",0.033,-0.13,6.344,-4.003,"2",7.40465056569181,0.134123077805425,"inf"
"CC045","P01","A07",0.213,0.284,5.395,5.589,"1",7.41593884818369,0.355,"sup"
"CC045","P01","A07",0.163,-0.136,6.246,-3.825,"2",7.11418371986555,0.212285185540584,"inf"
"CC045","P01","A08",0.127,0.214,5.804,5.047,"1",7.45561654056859,0.248847342762586,"sup"
"CC045","P01","A08",0.046,-0.168,6.972,-3.22,"2",7.56863131616278,0.174183810958424,"inf"
"CC045","P01","A09",0.218,0.23,6.005,4.202,"1",7.01898518305887,0.316897459756307,"sup"
"CC045","P01","A09",0.138,-0.126,5.833,-3.502,"2",6.62045323221908,0.186868938028769,"inf"
"CC045","P01","A10",0.139,0.186,4.524,3.468,"1",5.47720266194341,0.232200344530322,"sup"
"CC045","P01","A10",0.08,-0.082,4.912,-1.872,"2",5.15289472044597,0.114560027932957,"inf"
"CC045","P02","A01",0.057,0.142,4.645,4.246,"1",6.15569329970232,0.153013071337059,"sup"
"CC045","P02","A01",0.128,-0.214,4.745,-3.192,"2",5.4941034755454,0.249359178696113,"inf"
"CC045","P02","A02",0.067,0.23,4.464,3.221,"1",5.31786517316865,0.239560013357822,"sup"
"CC045","P02","A02",0.016,-0.179,4.758,-4.154,"2",6.18766426044594,0.179713661139046,"inf"
"CC045","P02","A03",0.092,0.224,5.145,3.42,"1",5.97889830988954,0.242156973882645,"sup"
"CC045","P02","A03",0.041,-0.054,3.743,-3.54,"2",5.08497787605807,0.0678011799307357,"inf"
"CC045","P02","A04",0.145,0.197,4.924,3.067,"1",5.57456195588497,0.244609893503922,"sup"
"CC045","P02","A04",0.133,-0.058,4.496,-3.75,"2",5.71547312127351,0.145096519599886,"inf"
"CC045","P02","A05",0.045,0.123,5.2,4.096,"1",6.50836031577847,0.130973279717658,"sup"
"CC045","P02","A05",0.071,-0.201,5.148,-3.629,"2",6.12593772413661,0.213171292626376,"inf"
"CC045","P02","A06",0.146,0.149,5.309,2.899,"1",5.84970674478644,0.208607286545796,"sup"
"CC045","P02","A06",0.099,-0.143,3.572,-3.709,"2",4.97775903394288,0.173925271309261,"inf"
"CC045","P02","A07",0.107,0.206,4.645,3.676,"1",5.71264772237883,0.232131428290096,"sup"
"CC045","P02","A07",0.084,-0.084,4.239,-3.949,"2",5.67470263538099,0.11879393923934,"inf"
